user,split
48553,train
59621,train
33575,train
96707,train
47033,train
12068,train
73374,train
86618,train
53795,train
41166,train
25654,train
30076,train
79223,train
20016,train
57007,train
51146,train
17071,train
81860,train
71422,train
40855,train
18078,train
92087,train
17084,train
78814,train
16005,train
80032,train
85674,train
86247,train
7485,train
1848,train
3488,train
58785,train
371,train
40414,train
28788,train
23473,train
28046,train
55745,train
2902,train
54794,train
10662,train
14022,train
72426,train
22930,train
60219,train
93754,train
48142,train
27887,train
53322,train
97086,train
55853,train
9030,train
10598,train
35791,train
14818,train
41818,train
80959,train
6656,train
31715,train
63063,train
31418,train
74805,train
17526,train
18638,train
33456,train
46076,train
22731,train
15793,train
58456,train
78365,train
70587,train
78095,train
63222,train
61867,train
58137,train
33906,train
22133,train
43642,train
72497,train
60607,train
6668,train
32137,train
40836,train
21749,train
37395,train
12330,train
79515,train
62915,train
94173,train
5037,train
69747,train
78887,train
20384,train
28964,train
59646,train
33588,train
5750,train
8412,train
27338,train
86267,train
69092,train
88586,train
47103,train
14917,train
80384,train
72029,train
60729,train
30029,train
38448,train
33165,train
77349,train
54579,train
67759,train
44537,train
19581,train
15971,train
63138,train
28562,train
49261,train
48014,train
28375,train
39084,train
28487,train
10354,train
48647,train
39705,train
96737,train
45143,train
92958,train
74755,train
67340,train
74516,train
71235,train
56755,train
88638,train
57524,train
10894,train
26258,train
2208,train
24093,train
56214,train
17859,train
8764,train
74349,train
54118,train
51965,train
10744,train
16215,train
73929,train
18802,train
14861,train
4331,train
64227,train
8885,train
16087,train
30342,train
86357,train
82139,train
25590,train
79069,train
42409,train
7849,train
18040,train
95364,train
55589,train
31776,train
90251,train
25227,train
40376,train
2436,train
94115,train
83278,train
12693,train
18934,train
45842,train
54238,train
95095,train
23238,train
47683,train
78296,train
25624,train
43641,train
96698,train
52401,train
84969,train
82393,train
6155,train
75898,train
35813,train
22307,train
54311,train
92519,train
42364,train
82494,train
30579,train
79001,train
61843,train
50247,train
77879,train
60007,train
59804,train
68917,train
88339,train
5496,train
59668,train
3996,train
42898,train
82266,train
50058,train
80252,train
6682,train
44533,train
27313,train
44557,train
32450,train
13501,train
67130,train
47704,train
76945,train
38691,train
1631,train
7736,train
7199,train
84102,train
49741,train
90249,train
55550,train
49235,train
31799,train
61961,train
72777,train
30793,train
50677,train
13892,train
72690,train
25672,train
24296,train
42593,train
34653,train
41222,train
20346,train
38676,train
87525,train
96600,train
59576,train
28673,train
3807,train
1716,train
96804,train
2865,train
77806,train
29982,train
20410,train
16552,train
74407,train
96145,train
66875,train
81136,train
96605,train
90485,train
22767,train
79646,train
31495,train
85734,train
85932,train
43503,train
65281,train
7641,train
37802,train
96611,train
78767,train
58683,train
55224,train
90928,train
82482,train
16967,train
11768,train
67614,train
19700,train
5961,train
87363,train
11002,train
92187,train
97011,train
93574,train
25419,train
93512,train
98556,train
48417,train
27204,train
46273,train
24613,train
29895,train
57774,train
36689,train
33778,train
83335,train
62262,train
62731,train
74163,train
14077,train
42164,train
17766,train
48244,train
91810,train
33424,train
68167,train
12576,train
45541,train
37829,train
45434,train
36648,train
65476,train
1279,train
48554,train
59181,train
97522,train
26742,train
64218,train
32131,train
3298,train
86923,train
81840,train
43148,train
92221,train
48003,train
84337,train
41481,train
68445,train
22694,train
92389,train
69046,train
85421,train
24098,train
13196,train
74506,train
8174,train
3665,train
65851,train
74909,train
99996,train
31051,train
68416,train
42887,train
88401,train
52930,train
78573,train
30444,train
47757,train
52391,train
25380,train
88987,train
59453,train
85855,train
87919,train
83116,train
2493,train
12057,train
48800,train
14019,train
34911,train
18552,train
69122,train
30927,train
5805,train
50212,train
73084,train
40912,train
94232,train
54079,train
18736,train
68256,train
6075,train
47025,train
6884,train
21407,train
25918,train
92145,train
20192,train
82051,train
39989,train
2360,train
99917,train
61275,train
95002,train
62271,train
65736,train
36931,train
6729,train
24812,train
55758,train
91181,train
26379,train
30519,train
62170,train
37072,train
65279,train
97015,train
20917,train
25630,train
58578,train
21150,train
57532,train
29996,train
16874,train
36966,train
55303,train
73191,train
80491,train
27455,train
71800,train
10793,train
40392,train
65294,train
58596,train
48951,train
78876,train
49055,train
73327,train
13760,train
6054,train
33725,train
28447,train
50361,train
80379,train
90737,train
15500,train
38223,train
2718,train
95728,train
96217,train
12197,train
24389,train
25870,train
44133,train
31439,train
9540,train
50328,train
57906,train
11925,train
8723,train
14727,train
22688,train
22750,train
26388,train
77585,train
13028,train
43370,train
65495,train
75007,train
89067,train
28954,train
69989,train
60877,train
52972,train
94177,train
36328,train
30450,train
54566,train
32544,train
27373,train
61514,train
32929,train
68663,train
70021,train
98319,train
93456,train
1236,train
9127,train
83454,train
53104,train
38175,train
37333,train
21336,train
59089,train
11304,train
7289,train
36739,train
78795,train
40581,train
91580,train
36165,train
35855,train
12016,train
55731,train
52926,train
42222,train
35243,train
97194,train
59948,train
73862,train
46225,train
64878,train
56711,train
77884,train
13036,train
41405,train
99238,train
65479,train
51201,train
19285,train
77623,train
54878,train
8590,train
83936,train
44759,train
6069,train
54730,train
21516,train
82000,train
73049,train
49119,train
57158,train
30856,train
6709,train
1478,train
94168,train
35408,train
51103,train
47279,train
19939,train
16405,train
39656,train
66699,train
86956,train
30180,train
76160,train
65293,train
20942,train
58032,train
19494,train
31070,train
12383,train
60229,train
89713,train
52124,train
97305,train
15644,train
67441,train
32696,train
36371,train
29971,train
82207,train
37887,train
29339,train
81364,train
88132,train
79599,train
22866,train
37878,train
5391,train
25231,train
42102,train
68496,train
93596,train
61561,train
96318,train
76233,train
80197,train
27398,train
75568,train
38643,train
13577,train
29800,train
24265,train
18973,train
50316,train
97072,train
89098,train
97799,train
51637,train
62760,train
13439,train
6170,train
91178,train
63027,train
43219,train
57166,train
41040,train
88205,train
63907,train
34183,train
50409,train
68432,train
70026,train
31177,train
49311,train
11663,train
80096,train
95098,train
44856,train
17777,train
88396,train
31098,train
52166,train
30225,train
97794,train
31553,train
87368,train
12813,train
15306,train
99381,train
37021,train
22625,train
91246,train
7755,train
5382,train
96801,train
20239,train
81319,train
65748,train
16755,train
52667,train
76448,train
89510,train
97480,train
41187,train
44784,train
96944,train
86612,train
19633,train
49948,train
18685,train
31595,train
62217,train
41224,train
44342,train
1424,train
49843,train
38575,train
76489,train
77926,train
10203,train
58266,train
5202,train
79371,train
44738,train
31238,train
93388,train
43431,train
53260,train
86590,train
61866,train
3620,train
58964,train
30870,train
54024,train
34096,train
10795,train
8387,train
58989,train
82517,train
75596,train
33169,train
43746,train
64414,train
55296,train
27458,train
89382,train
48330,train
63418,train
9530,train
88207,train
11662,train
87044,train
55948,train
93324,train
45850,train
23881,train
31811,train
64697,train
6844,train
61490,train
98256,train
61967,train
55382,train
19191,train
57041,train
99906,train
66460,train
79461,train
63458,train
70066,train
60966,train
62127,train
62001,train
9047,train
92427,train
39862,train
60697,train
80564,train
56658,train
37055,train
89868,train
2089,train
59325,train
70981,train
10175,train
5367,train
73424,train
51881,train
78660,train
1560,train
19872,train
63240,train
14328,train
55696,train
61217,train
63144,train
35774,train
15159,train
59906,train
52631,train
87178,train
74419,train
28838,train
26926,train
47668,train
3742,train
66146,train
1485,train
77130,train
83732,train
302,train
39529,train
52177,train
19396,train
46414,train
8591,train
96419,train
95309,train
66807,train
2122,train
90241,train
97353,train
222,train
61070,train
4802,train
13921,train
81187,train
83624,train
69616,train
22065,train
318,train
75632,train
81008,train
58984,train
39864,train
35179,train
99648,train
3760,train
22356,train
84833,train
60350,train
48147,train
24091,train
84724,train
68537,train
72000,train
72404,train
51207,train
99043,train
52321,train
29351,train
80374,train
37345,train
62897,train
34969,train
24926,train
70789,train
39446,train
86937,train
42774,train
89035,train
70806,train
73467,train
85557,train
35505,train
847,train
47721,train
82875,train
24393,train
81290,train
63601,train
5727,train
75462,train
21411,train
70067,train
14059,train
16774,train
75991,train
86883,train
24791,train
47879,train
41593,train
19079,train
87147,train
53152,train
69382,train
95558,train
79593,train
9848,train
27044,train
26087,train
70207,train
68354,train
76539,train
87850,train
45298,train
91394,train
33614,train
3738,train
46477,train
44664,train
64432,train
50740,train
7206,train
77474,train
60638,train
10408,train
50661,train
62302,train
36078,train
32799,train
1049,train
25228,train
28597,train
33317,train
90350,train
23341,train
66173,train
19874,train
50281,train
4306,train
95285,train
33947,train
37578,train
35976,train
64383,train
73804,train
56714,train
89961,train
14799,train
90750,train
66180,train
9891,train
7181,train
50477,train
57089,train
81977,train
52439,train
83521,train
15276,train
47966,train
59690,train
81566,train
25267,train
69069,train
73581,train
5889,train
71792,train
2797,train
90387,train
5196,train
73500,train
52075,train
44938,train
98980,train
48751,train
21601,train
69806,train
75688,train
23604,train
3451,train
72531,train
11274,train
58495,train
84824,train
8508,train
87347,train
8254,train
4807,train
18519,train
23412,train
14201,train
28296,train
83292,train
1522,train
92851,train
93433,train
11736,train
65048,train
4120,train
34950,train
81649,train
6239,train
66043,train
4520,train
95680,train
18268,train
72003,train
51262,train
85791,train
80691,train
76836,train
49702,train
11640,train
59134,train
60023,train
65499,train
97977,train
75666,train
45191,train
22090,train
10210,train
69135,train
28308,train
93694,train
37683,train
36876,train
48009,train
42057,train
26508,train
73494,train
12390,train
24112,train
91375,train
58100,train
96593,train
19251,train
37701,train
8659,train
57213,train
28642,train
87697,train
46106,train
44462,train
13838,train
28943,train
6792,train
8492,train
94273,train
6120,train
32175,train
7778,train
50015,train
69492,train
77175,train
49053,train
768,train
94772,train
50152,train
41052,train
69269,train
82114,train
9867,train
74272,train
92853,train
90580,train
68947,train
33006,train
88348,train
88888,train
97005,train
21452,train
55092,train
63546,train
29409,train
94401,train
15775,train
50916,train
43528,train
91266,train
64219,train
3673,train
90445,train
19493,train
38586,train
53334,train
21489,train
13163,train
51923,train
32570,train
46840,train
15156,train
52900,train
82043,train
5787,train
18294,train
27167,train
81704,train
293,train
39145,train
38192,train
79073,train
46435,train
15894,train
48062,train
96785,train
73825,train
51890,train
47706,train
70919,train
22001,train
11517,train
34629,train
34525,train
76333,train
39718,train
35239,train
1763,train
91940,train
42178,train
35347,train
60672,train
34381,train
27659,train
25601,train
15507,train
25664,train
97254,train
51425,train
56767,train
36109,train
14176,train
32074,train
78943,train
32619,train
58488,train
52537,train
59603,train
21577,train
84466,train
61216,train
75804,train
99941,train
96819,train
18409,train
92709,train
18827,train
69947,train
38571,train
41824,train
26873,train
41628,train
32611,train
16626,train
9911,train
7971,train
26030,train
35278,train
17850,train
2845,train
19690,train
72637,train
4806,train
26219,train
14640,train
69144,train
85728,train
1833,train
64490,train
75237,train
49207,train
79091,train
49884,train
78354,train
12346,train
83413,train
76535,train
61081,train
93025,train
46449,train
69721,train
15454,train
82848,train
43560,train
89129,train
93904,train
50861,train
92439,train
5309,train
72726,train
63490,train
304,train
99524,train
98571,train
21128,train
66080,train
32866,train
67905,train
86672,train
1556,train
12719,train
77288,train
93769,train
20274,train
18290,train
87669,train
55159,train
61991,train
74202,train
65325,train
3254,train
3077,train
66148,train
62949,train
89444,train
76525,train
31575,train
46780,train
58358,train
32551,train
9025,train
98860,train
42909,train
41577,train
19401,train
48742,train
97441,train
53386,train
46211,train
12890,train
22863,train
12495,train
23431,train
21671,train
63464,train
7626,train
68228,train
1116,train
21588,train
45915,train
88779,train
47495,train
31257,train
7602,train
62134,train
2188,train
61836,train
94703,train
28771,train
1840,train
55059,train
42738,train
96623,train
99803,train
82511,train
39729,train
6095,train
68271,train
71592,train
91753,train
17724,train
74256,train
56691,train
34140,train
30878,train
46104,train
55045,train
27070,train
98488,train
87902,train
64466,train
92197,train
29797,train
18875,train
31940,train
73478,train
4470,train
20035,train
94421,train
43393,train
44084,train
37814,train
59171,train
8392,train
93932,train
76517,train
91815,train
32893,train
29798,train
68551,train
78720,train
44379,train
17067,train
37660,train
76633,train
52525,train
74509,train
83342,train
27841,train
13432,train
96675,train
69480,train
54364,train
69525,train
56780,train
57433,train
34982,train
15060,train
75306,train
39170,train
69872,train
81102,train
49319,train
19057,train
34302,train
47933,train
15367,train
83352,train
61873,train
79622,train
21661,train
82232,train
12682,train
84722,train
54826,train
83117,train
39830,train
26618,train
99234,train
14073,train
75769,train
25706,train
13002,train
60281,train
262,train
21802,train
18484,train
68520,train
26712,train
57635,train
50079,train
33065,train
93484,train
12362,train
9866,train
51655,train
21225,train
7851,train
42788,train
50420,train
61988,train
31854,train
14083,train
36358,train
22313,train
65548,train
93844,train
24966,train
94000,train
7930,train
64634,train
78208,train
13021,train
20391,train
39984,train
51556,train
53330,train
15066,train
86548,train
23568,train
78923,train
90057,train
83220,train
75931,train
98151,train
75291,train
48131,train
3408,train
9305,train
47444,train
55675,train
81046,train
82702,train
59593,train
10530,train
7892,train
18455,train
61415,train
59323,train
96939,train
70862,train
50060,train
89017,train
2884,train
33261,train
14586,train
30489,train
11947,train
59702,train
28792,train
99288,train
48965,train
10704,train
26162,train
57163,train
8747,train
28665,train
7890,train
46022,train
3062,train
96971,train
68886,train
22107,train
15656,train
95170,train
17983,train
65416,train
37403,train
3395,train
90260,train
21966,train
62128,train
45853,train
7819,train
55126,train
22273,train
17900,train
39765,train
85864,train
18830,train
1518,train
17646,train
95093,train
32343,train
10873,train
17952,train
27506,train
90571,train
52226,train
87751,train
20301,train
87323,train
44741,train
40173,train
96215,train
95938,train
65358,train
65063,train
5244,train
66302,train
66871,train
27623,train
65837,train
56060,train
83622,train
88376,train
41695,train
24268,train
55945,train
46653,train
95809,train
83108,train
41149,train
63961,train
37232,train
2336,train
68980,train
84033,train
64449,train
26481,train
59549,train
90876,train
13780,train
58163,train
90069,train
13515,train
43100,train
49601,train
46652,train
45166,train
16855,train
61357,train
21808,train
16188,train
91487,train
53886,train
61047,train
44386,train
3095,train
31607,train
88093,train
45321,train
46552,train
70805,train
43395,train
38053,train
79857,train
13446,train
4884,train
63157,train
3457,train
19715,train
31417,train
58182,train
83271,train
8222,train
78153,train
59,train
63471,train
97968,train
67660,train
3349,train
7029,train
60071,train
11712,train
11118,train
66791,train
7601,train
13526,train
54473,train
94268,train
4666,train
38946,train
8986,train
74662,train
3865,train
77084,train
72902,train
76060,train
4121,train
78129,train
11946,train
40992,train
32060,train
37855,train
46644,train
78907,train
36117,train
95017,train
63863,train
95197,train
2707,train
89731,train
9671,train
26417,train
73742,train
53856,train
95069,train
40169,train
18361,train
14056,train
93407,train
2103,train
95648,train
9856,train
45374,train
87898,train
69594,train
78299,train
66144,train
64631,train
73758,train
18910,train
10954,train
821,train
58559,train
68225,train
37315,train
24782,train
17285,train
64647,train
48625,train
2162,train
1509,train
37525,train
22989,train
2315,train
89778,train
70525,train
37905,train
47686,train
7683,train
10211,train
14827,train
9273,train
11777,train
95485,train
8595,train
66422,train
16207,train
99811,train
17818,train
70176,train
89662,train
45671,train
72515,train
9643,train
93337,train
4440,train
34201,train
76907,train
59468,train
75403,train
68924,train
90328,train
95704,train
16208,train
25254,train
44653,train
56551,train
70940,train
74900,train
4703,train
57251,train
98817,train
29988,train
8676,train
63588,train
64454,train
56386,train
84338,train
49620,train
14411,train
17115,train
42617,train
48896,train
15497,train
66972,train
31914,train
48862,train
90436,train
54703,train
54340,train
41844,train
77712,train
15056,train
53510,train
9600,train
48773,train
3734,train
2514,train
93206,train
84704,train
97284,train
80118,train
70965,train
58524,train
2918,train
29831,train
40617,train
22104,train
25641,train
81517,train
35617,train
73882,train
24790,train
12097,train
6555,train
71782,train
73514,train
66501,train
37207,train
11823,train
79335,train
30700,train
58511,train
97378,train
22942,train
95986,train
44739,train
53768,train
91650,train
43283,train
6568,train
14699,train
57572,train
82265,train
47255,train
52776,train
13540,train
80220,train
86318,train
40230,train
61401,train
95524,train
79868,train
823,train
32812,train
99628,train
4061,train
11891,train
8757,train
39202,train
32160,train
27269,train
91808,train
85283,train
49471,train
68019,train
7562,train
83961,train
97121,train
46954,train
49992,train
89575,train
27892,train
15083,train
15703,train
66190,train
18463,train
3868,train
53086,train
96002,train
65530,train
68101,train
78081,train
90850,train
26885,train
76972,train
27906,train
59629,train
12293,train
11591,train
22985,train
17237,train
98627,train
28430,train
23651,train
36868,train
30901,train
1934,train
97105,train
65802,train
42343,train
35381,train
18252,train
57654,train
25113,train
8099,train
50578,train
37749,train
91912,train
59116,train
22120,train
60061,train
14299,train
81469,train
55289,train
43795,train
94411,train
98464,train
16596,train
60124,train
93799,train
48122,train
47569,train
13595,train
2669,train
549,train
14546,train
59626,train
28378,train
48899,train
93571,train
59347,train
9961,train
15819,train
13049,train
83113,train
91701,train
4410,train
92050,train
85102,train
77347,train
23653,train
61454,train
50534,train
41541,train
27945,train
19760,train
19885,train
35099,train
84629,train
87791,train
77301,train
48909,train
46529,train
59926,train
49420,train
15953,train
28347,train
36424,train
22869,train
6514,train
94099,train
34608,train
31311,train
19793,train
71425,train
38299,train
5949,train
43877,train
9665,train
40076,train
68180,train
74663,train
86330,train
27097,train
66159,train
37268,train
74661,train
46889,train
37455,train
86146,train
83327,train
82788,train
70880,train
99883,train
91262,train
47847,train
91654,train
42691,train
63710,train
39015,train
34818,train
3439,train
89051,train
99679,train
36262,train
24262,train
5986,train
84687,train
65171,train
36322,train
17185,train
18200,train
37202,train
49940,train
67598,train
88307,train
21506,train
85627,train
29990,train
50109,train
57177,train
91655,train
44734,train
4604,train
850,train
47557,train
82905,train
15786,train
40824,train
71005,train
78488,train
29678,train
94291,train
11273,train
44967,train
77104,train
70979,train
85680,train
12242,train
48269,train
18824,train
7657,train
60579,train
19117,train
93721,train
3218,train
91480,train
30425,train
64038,train
17551,train
56581,train
65894,train
83881,train
58068,train
45210,train
93032,train
20818,train
90757,train
8731,train
49300,train
66413,train
58026,train
45679,train
79896,train
82735,train
94341,train
11281,train
32293,train
22715,train
37041,train
48649,train
31233,train
47245,train
45386,train
57397,train
2455,train
57837,train
8357,train
34829,train
30253,train
48007,train
28898,train
5499,train
30857,train
37764,train
14739,train
93947,train
21819,train
27310,train
16952,train
41387,train
27410,train
58231,train
49838,train
65695,train
16409,train
61482,train
75840,train
69170,train
45723,train
26604,train
81604,train
43822,train
1174,train
44993,train
13238,train
15739,train
61129,train
90029,train
44996,train
52052,train
68233,train
71806,train
22018,train
48088,train
13155,train
79609,train
14192,train
32600,train
68795,train
27543,train
77901,train
87135,train
55442,train
36819,train
57912,train
27650,train
5762,train
62390,train
95806,train
78549,train
48549,train
43945,train
56619,train
31134,train
74234,train
4468,train
33250,train
18912,train
62525,train
23714,train
80772,train
67019,train
68402,train
23113,train
62730,train
67823,train
96642,train
21025,train
58497,train
6414,train
54917,train
27822,train
4846,train
51523,train
9850,train
52640,train
67011,train
92548,train
83484,train
77132,train
5920,train
59677,train
61999,train
77689,train
86917,train
30994,train
67362,train
75529,train
73489,train
79853,train
73984,train
28189,train
27555,train
32689,train
88841,train
85090,train
12453,train
82551,train
40023,train
95771,train
88998,train
54054,train
73531,train
24039,train
61251,train
56792,train
25337,train
80206,train
24013,train
91385,train
20424,train
88703,train
27750,train
86912,train
30752,train
92865,train
78930,train
62714,train
18861,train
28299,train
61722,train
59079,train
42663,train
85356,train
13099,train
90405,train
40751,train
13216,train
23283,train
19016,train
16825,train
83655,train
95439,train
88466,train
9568,train
52260,train
59769,train
41483,train
38504,train
29555,train
40095,train
56130,train
6010,train
88336,train
151,train
13211,train
11424,train
65670,train
28116,train
60867,train
92860,train
27192,train
93955,train
57474,train
79891,train
31330,train
12178,train
45,train
67243,train
59897,train
53933,train
3532,train
59526,train
42539,train
63918,train
10838,train
77206,train
58932,train
25332,train
29125,train
19530,train
24004,train
49925,train
30193,train
95145,train
23495,train
26585,train
15509,train
15372,train
67782,train
79053,train
7517,train
67908,train
96637,train
27848,train
27199,train
65771,train
99919,train
14611,train
56885,train
32713,train
84003,train
74892,train
45334,train
15841,train
56514,train
78204,train
40007,train
77735,train
14367,train
9818,train
48019,train
98451,train
85916,train
32527,train
46882,train
88179,train
96152,train
23111,train
58716,train
35501,train
69769,train
14993,train
29596,train
30772,train
88405,train
83842,train
92566,train
56985,train
88498,train
47492,train
69172,train
54626,train
96342,train
25508,train
22696,train
47439,train
77330,train
68024,train
14798,train
70912,train
51988,train
29355,train
24042,train
37063,train
68799,train
86847,train
55615,train
31366,train
60648,train
72059,train
36969,train
74793,train
66083,train
13465,train
63231,train
53803,train
11316,train
63046,train
53432,train
79126,train
37689,train
90597,train
96551,train
7914,train
96130,train
72528,train
62333,train
485,train
69529,train
78707,train
69127,train
163,train
78447,train
35662,train
56163,train
16934,train
88546,train
23015,train
48905,train
48217,train
20480,train
40045,train
45147,train
50877,train
58164,train
35461,train
71872,train
77809,train
30526,train
79079,train
30531,train
90920,train
90479,train
44202,train
84431,train
67498,train
92165,train
62295,train
78472,train
55652,train
84011,train
19805,train
9715,train
6421,train
56279,train
83305,train
56837,train
68465,train
24241,train
14046,train
20800,train
4377,train
68681,train
14648,train
48829,train
14619,train
92097,train
61270,train
51466,train
41700,train
22184,train
98252,train
38279,train
4435,train
95823,train
58352,train
59063,train
36686,train
38373,train
5059,train
57898,train
38174,train
98990,train
69590,train
50536,train
39865,train
58165,train
64523,train
54823,train
73533,train
4383,train
68190,train
44265,train
31635,train
83663,train
66792,train
9526,train
16453,train
65284,train
94371,train
3484,train
99387,train
78598,train
12667,train
37655,train
46442,train
6579,train
86301,train
37644,train
93889,train
18909,train
45427,train
87005,train
74976,train
78125,train
52717,train
83402,train
73703,train
22327,train
3075,train
6140,train
53542,train
82231,train
62806,train
57050,train
21045,train
23596,train
30482,train
21539,train
31672,train
95084,train
87341,train
4669,train
73865,train
71392,train
85185,train
79820,train
72920,train
72081,train
37217,train
97679,train
8211,train
60526,train
1792,train
82173,train
85609,train
27679,train
61931,train
65148,train
74174,train
23344,train
3319,train
81210,train
28644,train
84194,train
98400,train
36087,train
42583,train
14986,train
94553,train
92763,train
4827,train
4289,train
42122,train
7823,train
92240,train
51893,train
68570,train
408,train
91450,train
52665,train
15631,train
48047,train
85919,train
24122,train
734,train
27442,train
75267,train
55535,train
49798,train
54323,train
76144,train
7533,train
5853,train
80732,train
33901,train
42948,train
7143,train
44114,train
88912,train
73229,train
33181,train
86973,train
81490,train
30998,train
67531,train
12132,train
44862,train
16291,train
67069,train
43321,train
97218,train
97149,train
96093,train
87768,train
94160,train
4922,train
22341,train
13943,train
7625,train
62620,train
17856,train
58735,train
16420,train
56940,train
29557,train
6348,train
88222,train
36258,train
19045,train
88889,train
87773,train
78782,train
99476,train
25959,train
28782,train
1999,train
97488,train
4286,train
61258,train
89185,train
15707,train
98795,train
36401,train
63110,train
74744,train
68800,train
50864,train
8348,train
77500,train
47628,train
69219,train
81829,train
45216,train
96750,train
92974,train
80946,train
66538,train
92014,train
76084,train
79225,train
48721,train
56635,train
87020,train
81839,train
31115,train
84417,train
6478,train
43949,train
58295,train
55506,train
9507,train
29395,train
48354,train
45397,train
51059,train
10377,train
72054,train
76781,train
71428,train
2782,train
71910,train
51774,train
84836,train
20263,train
64144,train
7909,train
65291,train
84868,train
57400,train
20622,train
85329,train
55708,train
18525,train
75311,train
65222,train
67355,train
47878,train
43214,train
96368,train
84088,train
51967,train
54137,train
13113,train
58223,train
13174,train
75911,train
62924,train
38068,train
21328,train
99092,train
29185,train
80356,train
46581,train
37514,train
26899,train
69080,train
91757,train
65523,train
26215,train
36470,train
30095,train
47846,train
91430,train
10051,train
4268,train
21463,train
96755,train
26069,train
97199,train
17603,train
61317,train
16739,train
29122,train
40429,train
22834,train
4382,train
89845,train
55080,train
53154,train
1091,train
66016,train
97671,train
31641,train
8514,train
23087,train
8615,train
71660,train
77124,train
55699,train
28142,train
50403,train
10094,train
85070,train
50842,train
56844,train
17852,train
96764,train
49597,train
63107,train
47004,train
48871,train
82924,train
97662,train
99056,train
40486,train
42454,train
42375,train
96985,train
20872,train
6065,train
79528,train
60885,train
96928,train
27471,train
34531,train
73378,train
81236,train
81621,train
13764,train
94558,train
95895,train
53645,train
53321,train
67204,train
13973,train
31398,train
59567,train
49402,train
35132,train
88544,train
16363,train
26116,train
81253,train
22937,train
697,train
43195,train
891,train
30925,train
93174,train
16593,train
3876,train
12742,train
29742,train
60665,train
32828,train
46924,train
80159,train
59259,train
94834,train
65833,train
93106,train
4676,train
58694,train
96055,train
13673,train
10176,train
40939,train
62370,train
95812,train
80516,train
1853,train
18224,train
34299,train
13338,train
20131,train
42092,train
21613,train
5265,train
97765,train
54346,train
83148,train
86873,train
3153,train
41760,train
72485,train
13423,train
11368,train
31540,train
79454,train
27160,train
17225,train
27253,train
37892,train
71342,train
8938,train
17363,train
6637,train
37673,train
64216,train
77253,train
36773,train
47370,train
81249,train
72555,train
17770,train
1462,train
46014,train
29675,train
69790,train
82752,train
33406,train
91106,train
37417,train
25506,train
90684,train
92463,train
44061,train
10166,train
79136,train
72655,train
80685,train
22526,train
29649,train
43622,train
89346,train
93467,train
71694,train
51532,train
57481,train
99390,train
44015,train
41755,train
72227,train
87275,train
16157,train
52520,train
94427,train
38595,train
85531,train
68769,train
68011,train
52233,train
13990,train
20658,train
77328,train
99091,train
90021,train
22802,train
64741,train
44876,train
41332,train
71246,train
30782,train
66891,train
3245,train
80247,train
36497,train
47512,train
70235,train
63099,train
98033,train
60400,train
1538,train
95129,train
88804,train
46003,train
376,train
25483,train
24284,train
90665,train
36148,train
30366,train
31471,train
28432,train
84870,train
44568,train
51189,train
31783,train
89706,train
4424,train
19390,train
25666,train
96606,train
23493,train
74194,train
35951,train
43985,train
99246,train
12917,train
60625,train
70714,train
47141,train
19363,train
8051,train
2690,train
1172,train
39442,train
23903,train
78574,train
22611,train
39819,train
71598,train
48850,train
24158,train
95078,train
36859,train
54600,train
70338,train
2990,train
58021,train
95573,train
98812,train
56218,train
72259,train
75419,train
7461,train
31764,train
76119,train
22462,train
3794,train
38776,train
76587,train
16713,train
62025,train
2509,train
57337,train
55746,train
17407,train
58254,train
19408,train
90093,train
37553,train
15722,train
10589,train
59299,train
73485,train
98716,train
9224,train
12000,train
24202,train
67997,train
86389,train
29906,train
6690,train
90423,train
29614,train
18063,train
99640,train
20179,train
51314,train
91042,train
79196,train
77600,train
23287,train
96938,train
88623,train
9660,train
81302,train
75058,train
34664,train
34736,train
12345,train
7272,train
69643,train
88619,train
30746,train
39468,train
78112,train
79975,train
34434,train
44610,train
62675,train
27706,train
47145,train
97930,train
66835,train
82725,train
93254,train
51485,train
80323,train
46262,train
5100,train
69346,train
71199,train
36023,train
21646,train
99190,train
37890,train
63880,train
63417,train
48995,train
59841,train
40292,train
88622,train
11568,train
46231,train
59047,train
36891,train
55350,train
92512,train
13273,train
94120,train
64959,train
17610,train
57065,train
69146,train
29986,train
19012,train
29806,train
30967,train
35663,train
73512,train
86236,train
13731,train
74701,train
37285,train
87628,train
57542,train
15692,train
11185,train
49008,train
49233,train
89869,train
96812,train
79213,train
45659,train
32936,train
17248,train
22903,train
1029,train
40015,train
99333,train
20781,train
8817,train
64171,train
56575,train
91337,train
39571,train
43322,train
7312,train
95076,train
47367,train
60302,train
42480,train
54465,train
22015,train
28088,train
25635,train
23016,train
53495,train
98827,train
14708,train
12919,train
97655,train
29394,train
45756,train
49636,train
46618,train
81028,train
74335,train
12321,train
20205,train
2199,train
8475,train
68065,train
53027,train
19508,train
85267,train
30390,train
93288,train
58106,train
9115,train
20116,train
56574,train
49608,train
96756,train
40950,train
12285,train
45972,train
51032,train
2054,train
20729,train
74228,train
63047,train
65675,train
21987,train
57075,train
73705,train
82238,train
40427,train
55575,train
3943,train
6227,train
52499,train
76943,train
17867,train
24907,train
81576,train
12398,train
40565,train
51221,train
97301,train
53698,train
50657,train
89533,train
47045,train
16286,train
8187,train
79059,train
31212,train
10736,train
96359,train
35821,train
22425,train
61265,train
16076,train
38665,train
61207,train
68150,train
26936,train
12172,train
25016,train
84544,train
