user,split
12147,train
20354,train
11155,train
10165,train
3106,train
9740,train
14400,train
15733,train
20322,train
8459,train
12126,train
1192,train
6058,train
570,train
19043,train
1065,train
13363,train
16300,train
10138,train
11077,train
13527,train
4335,train
5265,train
7239,train
4978,train
14533,train
4746,train
711,train
17302,train
8440,train
2264,train
11349,train
10943,train
1699,train
17968,train
1651,train
5203,train
17124,train
997,train
3760,train
4708,train
2877,train
15413,train
19444,train
309,train
19052,train
19171,train
2368,train
9021,train
862,train
20438,train
13195,train
1263,train
15781,train
943,train
14724,train
3709,train
6708,train
14469,train
12919,train
19481,train
16210,train
18026,train
2343,train
12590,train
9886,train
17956,train
13982,train
15629,train
7542,train
4440,train
2054,train
14878,train
16216,train
15525,train
15915,train
7777,train
19905,train
16560,train
8902,train
16367,train
14697,train
2516,train
4855,train
13068,train
8368,train
15540,train
3895,train
11790,train
8207,train
1727,train
16611,train
11942,train
7030,train
9520,train
15956,train
2802,train
6458,train
1386,train
1696,train
7452,train
1242,train
18945,train
7255,train
1575,train
10630,train
14700,train
16284,train
10410,train
158,train
19091,train
15117,train
18804,train
11764,train
16929,train
15099,train
1987,train
15686,train
12890,train
11680,train
15248,train
7448,train
1191,train
18277,train
13042,train
4298,train
17568,train
19096,train
6569,train
19358,train
6573,train
3196,train
11757,train
9214,train
19900,train
6498,train
14999,train
759,train
10660,train
3941,train
11319,train
11363,train
4305,train
2668,train
10812,train
7339,train
9950,train
5393,train
3082,train
17330,train
5824,train
1174,train
3716,train
19221,train
5267,train
10339,train
51,train
20452,train
8360,train
6905,train
9862,train
3216,train
12738,train
13462,train
16677,train
16857,train
11168,train
19288,train
5264,train
16406,train
10557,train
11441,train
14986,train
4424,train
2320,train
12030,train
17861,train
7026,train
19635,train
8154,train
350,train
16223,train
8173,train
14647,train
12896,train
15443,train
14488,train
5710,train
3150,train
19639,train
9024,train
14344,train
14781,train
17847,train
12059,train
16295,train
2872,train
7228,train
16536,train
9977,train
7347,train
12447,train
17549,train
8997,train
4330,train
19269,train
20485,train
20428,train
49,train
18665,train
3740,train
19025,train
3811,train
7514,train
17570,train
14951,train
5978,train
13724,train
17169,train
3364,train
14325,train
1997,train
1606,train
12479,train
7902,train
3608,train
583,train
3983,train
4823,train
996,train
5847,train
2978,train
16241,train
20416,train
368,train
15465,train
15878,train
6730,train
9912,train
12086,train
12423,train
2503,train
17196,train
16140,train
6185,train
19087,train
9867,train
6752,train
3137,train
8315,train
12255,train
10436,train
15649,train
20169,train
18974,train
1083,train
17729,train
7328,train
56,train
20464,train
19924,train
4236,train
14023,train
7407,train
7229,train
17827,train
316,train
2580,train
16309,train
19235,train
4104,train
19215,train
3714,train
19067,train
11176,train
10492,train
9636,train
8725,train
676,train
635,train
14036,train
13380,train
18392,train
10075,train
7113,train
19168,train
9880,train
18852,train
1799,train
2979,train
7890,train
13594,train
3923,train
5863,train
12070,train
12361,train
9813,train
2609,train
18061,train
4584,train
2537,train
4714,train
4351,train
18800,train
1540,train
6349,train
224,train
4332,train
8965,train
7157,train
7785,train
7019,train
1534,train
10218,train
444,train
8592,train
19429,train
11250,train
370,train
10578,train
9625,train
13910,train
16711,train
8558,train
14314,train
1236,train
14457,train
15111,train
18853,train
3585,train
10445,train
12047,train
14924,train
20147,train
9575,train
11695,train
6012,train
7450,train
14519,train
13698,train
17966,train
6656,train
3822,train
19868,train
15513,train
933,train
4048,train
16750,train
9183,train
7931,train
4739,train
12598,train
1672,train
19260,train
6416,train
14383,train
7415,train
13152,train
16262,train
19164,train
12553,train
12698,train
3452,train
3162,train
18888,train
17161,train
6536,train
16714,train
9462,train
17666,train
5418,train
2723,train
14311,train
16713,train
16035,train
17717,train
5654,train
18263,train
12221,train
20158,train
3060,train
15900,train
2367,train
14782,train
18988,train
19296,train
3858,train
17483,train
13355,train
3120,train
5335,train
13526,train
15082,train
6289,train
15602,train
4349,train
18083,train
3669,train
2569,train
19816,train
20062,train
12924,train
6809,train
17587,train
20400,train
2855,train
13977,train
5185,train
11030,train
2630,train
12812,train
45,train
4383,train
3755,train
8514,train
15662,train
10184,train
15968,train
9085,train
10214,train
12091,train
5292,train
6622,train
19179,train
2507,train
1986,train
16530,train
4253,train
1586,train
20462,train
12695,train
11831,train
6645,train
2858,train
12867,train
4494,train
13906,train
19248,train
5034,train
8645,train
1599,train
16563,train
16371,train
19421,train
2636,train
4120,train
1214,train
13063,train
11350,train
3062,train
11895,train
709,train
13559,train
4741,train
6320,train
17976,train
12733,train
20405,train
18221,train
20258,train
17191,train
705,train
5493,train
1863,train
5545,train
13161,train
11823,train
11767,train
17040,train
17649,train
2116,train
1594,train
3748,train
7454,train
15294,train
19926,train
18405,train
15251,train
18905,train
18310,train
593,train
19031,train
2967,train
7914,train
2419,train
12706,train
6425,train
18225,train
10169,train
2155,train
5269,train
8318,train
1741,train
18151,train
1593,train
9777,train
15945,train
628,train
19737,train
18592,train
16716,train
4445,train
3175,train
10810,train
5713,train
3640,train
7967,train
5539,train
15358,train
701,train
18550,train
13964,train
4416,train
14411,train
9743,train
1580,train
18940,train
4484,train
3620,train
14521,train
16534,train
17681,train
3812,train
306,train
3570,train
11345,train
7655,train
2191,train
3631,train
12298,train
19892,train
14994,train
10170,train
11776,train
4108,train
10574,train
9477,train
19131,train
19762,train
19692,train
8086,train
13806,train
16205,train
1071,train
13356,train
19608,train
11257,train
6143,train
13967,train
17069,train
11611,train
7001,train
18166,train
11968,train
4884,train
15817,train
13178,train
12378,train
13877,train
14688,train
17003,train
17723,train
481,train
20412,train
9153,train
8666,train
5340,train
16551,train
16242,train
2797,train
13792,train
18513,train
2736,train
16759,train
16732,train
16225,train
9907,train
9579,train
3405,train
20222,train
4384,train
3274,train
7265,train
11463,train
12978,train
9404,train
639,train
19250,train
18110,train
9609,train
13216,train
13320,train
7077,train
3271,train
9736,train
2727,train
1010,train
13436,train
712,train
3991,train
7259,train
12386,train
16258,train
1645,train
11999,train
9,train
5844,train
6209,train
20146,train
12159,train
693,train
1432,train
13371,train
2362,train
14052,train
2229,train
14180,train
1533,train
2738,train
12808,train
13168,train
969,train
20530,train
19437,train
1792,train
5999,train
9613,train
810,train
16263,train
16731,train
11637,train
863,train
15353,train
2418,train
15006,train
6214,train
14763,train
10564,train
6824,train
18530,train
8074,train
19492,train
8344,train
14989,train
557,train
9215,train
6413,train
1947,train
5325,train
15568,train
11456,train
12694,train
11409,train
3727,train
2850,train
15333,train
427,train
17736,train
1984,train
9620,train
18076,train
12722,train
17167,train
13763,train
12619,train
15571,train
3830,train
2203,train
167,train
11444,train
15724,train
10014,train
4976,train
3499,train
17230,train
17818,train
436,train
302,train
11759,train
4611,train
475,train
18457,train
16703,train
8325,train
10131,train
12567,train
1552,train
2055,train
3019,train
1855,train
2376,train
14192,train
12401,train
9735,train
16109,train
9668,train
1716,train
7685,train
3277,train
20516,train
5936,train
3600,train
1382,train
18424,train
10134,train
10047,train
1939,train
19149,train
927,train
15076,train
18039,train
11544,train
19245,train
14588,train
7412,train
10117,train
3278,train
5093,train
14177,train
12017,train
12018,train
11798,train
8246,train
978,train
16994,train
9730,train
6714,train
1730,train
20091,train
15963,train
11172,train
9958,train
19270,train
18042,train
2926,train
3465,train
18444,train
8358,train
3145,train
14219,train
17023,train
7016,train
18583,train
12784,train
17501,train
14682,train
11980,train
3059,train
19869,train
1929,train
7293,train
774,train
525,train
13142,train
11706,train
15785,train
8382,train
14468,train
16174,train
597,train
6197,train
8612,train
4444,train
5169,train
8597,train
19787,train
12569,train
4979,train
2452,train
1325,train
20295,train
19039,train
2115,train
18196,train
11777,train
16148,train
2388,train
17079,train
6883,train
12453,train
14007,train
4602,train
7656,train
11816,train
16502,train
17936,train
18835,train
19414,train
1329,train
2988,train
18344,train
16956,train
18371,train
6518,train
17364,train
19966,train
2742,train
16672,train
15770,train
11116,train
6563,train
15918,train
20308,train
169,train
6812,train
20478,train
849,train
2405,train
5628,train
1743,train
20487,train
6047,train
10250,train
5473,train
6170,train
18866,train
17030,train
6646,train
19109,train
1526,train
17312,train
11574,train
9974,train
10586,train
12263,train
5606,train
3067,train
3180,train
11016,train
3752,train
812,train
5802,train
8245,train
18677,train
12029,train
14058,train
6167,train
16449,train
12305,train
5400,train
12690,train
5610,train
14245,train
2486,train
2333,train
4609,train
3488,train
8930,train
6339,train
4755,train
19704,train
15119,train
392,train
5825,train
19965,train
13962,train
8953,train
6163,train
15873,train
3705,train
17898,train
5066,train
1621,train
16329,train
19489,train
11407,train
11375,train
18731,train
4446,train
11223,train
2895,train
16818,train
6955,train
19329,train
19360,train
16116,train
3360,train
14066,train
19241,train
13592,train
12849,train
2756,train
549,train
117,train
10192,train
2956,train
12691,train
10742,train
10377,train
18320,train
19629,train
2008,train
3203,train
2643,train
20189,train
15961,train
919,train
18423,train
14641,train
6463,train
4756,train
17964,train
12838,train
18685,train
5622,train
3999,train
4020,train
14975,train
14349,train
13749,train
18059,train
19980,train
10381,train
18602,train
12058,train
12739,train
10489,train
3231,train
5708,train
6764,train
4586,train
9495,train
1314,train
20166,train
18390,train
15647,train
7037,train
11051,train
4006,train
12985,train
13250,train
1204,train
19225,train
1945,train
1946,train
14432,train
13574,train
17768,train
5436,train
19457,train
8598,train
19316,train
10894,train
8281,train
5832,train
10326,train
19658,train
18401,train
14980,train
17787,train
18767,train
10155,train
8825,train
14907,train
11265,train
8438,train
19710,train
710,train
7667,train
19992,train
17194,train
7433,train
4882,train
16835,train
1215,train
17590,train
10107,train
8123,train
3479,train
3687,train
15658,train
14955,train
11178,train
18155,train
4312,train
17515,train
17627,train
6715,train
19418,train
10085,train
13615,train
16979,train
952,train
177,train
10132,train
10331,train
7062,train
5814,train
3198,train
11199,train
14583,train
13325,train
6633,train
16063,train
2263,train
6560,train
14526,train
12662,train
11308,train
2476,train
20361,train
6762,train
3810,train
1547,train
9419,train
12874,train
3869,train
19226,train
671,train
13309,train
15669,train
19919,train
3550,train
6150,train
20131,train
13488,train
16718,train
12362,train
6238,train
12481,train
14671,train
4181,train
692,train
1739,train
12825,train
14099,train
12349,train
7116,train
11799,train
19032,train
10011,train
2266,train
7285,train
13274,train
4555,train
8234,train
10245,train
16751,train
10037,train
12466,train
6871,train
508,train
6402,train
15527,train
1664,train
9360,train
13850,train
6429,train
13791,train
5826,train
1119,train
10488,train
12364,train
2998,train
19263,train
4386,train
6081,train
6076,train
5481,train
3422,train
8775,train
5500,train
12395,train
15565,train
19782,train
3322,train
16197,train
16005,train
15529,train
13218,train
5355,train
17286,train
9281,train
238,train
12935,train
2683,train
3189,train
12999,train
18504,train
9534,train
14663,train
19529,train
15160,train
4428,train
20367,train
2665,train
5608,train
2876,train
18054,train
14566,train
5532,train
13109,train
10514,train
20206,train
18007,train
7694,train
10083,train
5552,train
1170,train
13270,train
6007,train
15864,train
17128,train
13405,train
10093,train
12666,train
6980,train
12884,train
932,train
15839,train
3831,train
15128,train
4766,train
19789,train
14226,train
11691,train
4642,train
13337,train
14365,train
14895,train
4220,train
12688,train
12449,train
1293,train
8478,train
5594,train
1007,train
11068,train
1982,train
19064,train
8104,train
15310,train
16892,train
7801,train
1199,train
7186,train
20379,train
5843,train
15340,train
6947,train
17435,train
8419,train
17536,train
7321,train
17182,train
15622,train
5667,train
5534,train
16298,train
13197,train
16805,train
8816,train
12251,train
2529,train
17017,train
13831,train
6621,train
13598,train
15206,train
15249,train
4834,train
8603,train
10463,train
13026,train
12067,train
5105,train
16670,train
4828,train
18790,train
4128,train
14635,train
5579,train
11045,train
6890,train
7526,train
12081,train
13334,train
3819,train
5694,train
9034,train
14040,train
13502,train
14465,train
17572,train
2653,train
18580,train
8640,train
2678,train
4669,train
3847,train
3399,train
20343,train
11287,train
9803,train
1924,train
8543,train
12936,train
8795,train
12166,train
5965,train
200,train
10354,train
1219,train
18161,train
25,train
6556,train
6590,train
2675,train
2301,train
8681,train
5653,train
12939,train
8191,train
5452,train
19264,train
8998,train
12163,train
14002,train
2467,train
15631,train
5,train
13505,train
14236,train
13460,train
729,train
14577,train
7413,train
7803,train
2186,train
7049,train
11526,train
5104,train
5874,train
3950,train
4827,train
15314,train
16995,train
7038,train
19521,train
4724,train
17341,train
20353,train
9850,train
5354,train
3151,train
3122,train
14358,train
12790,train
6578,train
1517,train
18625,train
19851,train
5600,train
5455,train
13951,train
20540,train
2969,train
12087,train
18251,train
17321,train
19719,train
14156,train
3206,train
8406,train
20421,train
6793,train
13368,train
16399,train
6104,train
2916,train
1974,train
16130,train
14894,train
18779,train
17695,train
6241,train
7330,train
17878,train
7423,train
20497,train
4641,train
15240,train
7408,train
6063,train
12260,train
3051,train
5975,train
20176,train
14276,train
9712,train
19677,train
12113,train
18184,train
10090,train
14644,train
11619,train
20038,train
5143,train
4551,train
10795,train
845,train
17875,train
3008,train
13514,train
18856,train
16917,train
5920,train
4836,train
8409,train
10103,train
6808,train
12432,train
11187,train
11302,train
15212,train
8224,train
15788,train
6504,train
14025,train
2729,train
13456,train
12783,train
8745,train
2274,train
9416,train
16964,train
15749,train
16583,train
11416,train
16546,train
1597,train
19417,train
19090,train
11818,train
101,train
17108,train
16348,train
19661,train
28,train
15325,train
17366,train
13034,train
10051,train
11940,train
3418,train
18195,train
4618,train
9804,train
10224,train
4140,train
8545,train
6268,train
20175,train
9574,train
17821,train
19840,train
11860,train
15168,train
11018,train
18612,train
787,train
6842,train
13848,train
15671,train
20101,train
17409,train
9133,train
8226,train
13248,train
20392,train
10272,train
17323,train
4009,train
1957,train
1296,train
12900,train
11965,train
11047,train
12777,train
17994,train
14499,train
4879,train
2848,train
9889,train
4179,train
910,train
10402,train
2982,train
17983,train
2973,train
9410,train
14835,train
15337,train
8842,train
6686,train
4464,train
17724,train
8370,train
926,train
10005,train
12419,train
17646,train
6634,train
8046,train
6823,train
8377,train
1040,train
15083,train
16678,train
20020,train
8498,train
19266,train
17480,train
12381,train
16738,train
12743,train
16727,train
16250,train
913,train
10202,train
14888,train
16173,train
14977,train
17249,train
14181,train
1915,train
3334,train
13858,train
19351,train
721,train
20436,train
4544,train
2566,train
4433,train
11930,train
1332,train
8013,train
10106,train
12971,train
3829,train
6669,train
9633,train
17893,train
15821,train
10266,train
10178,train
13078,train
15561,train
4496,train
633,train
1245,train
7196,train
20138,train
6282,train
13175,train
12133,train
4221,train
4745,train
17318,train
6164,train
4318,train
7138,train
15080,train
19214,train
971,train
15591,train
7546,train
17455,train
8628,train
9213,train
12352,train
14190,train
6406,train
9308,train
1642,train
10607,train
360,train
14742,train
17622,train
5562,train
13165,train
13830,train
14011,train
4689,train
690,train
13011,train
5775,train
11014,train
11044,train
14196,train
16904,train
19133,train
3050,train
9103,train
18337,train
1002,train
897,train
14792,train
1581,train
14506,train
9066,train
8720,train
77,train
9505,train
15198,train
3170,train
13203,train
10089,train
4856,train
151,train
7106,train
6535,train
5508,train
8544,train
16961,train
9928,train
10579,train
9122,train
14355,train
13916,train
1521,train
11196,train
1188,train
4435,train
14943,train
7698,train
1452,train
11597,train
15169,train
17056,train
8762,train
17891,train
5672,train
6272,train
20423,train
2460,train
9502,train
7711,train
3297,train
14480,train
15330,train
20000,train
11340,train
15219,train
8188,train
15824,train
19302,train
1016,train
4498,train
2822,train
1539,train
13321,train
3610,train
12509,train
3327,train
12096,train
5966,train
1278,train
18136,train
14302,train
3855,train
8022,train
11432,train
18057,train
8986,train
7063,train
5235,train
15782,train
5801,train
405,train
19108,train
895,train
13031,train
18343,train
3181,train
11259,train
15867,train
11629,train
18723,train
8803,train
9834,train
17859,train
10816,train
1662,train
17761,train
17608,train
17905,train
16865,train
9588,train
13312,train
10220,train
12769,train
20323,train
3646,train
18898,train
10684,train
20434,train
11411,train
12806,train
12033,train
12549,train
15295,train
6298,train
13146,train
17406,train
1307,train
9314,train
13937,train
7444,train
1910,train
5928,train
11307,train
9184,train
12027,train
18830,train
11548,train
15483,train
2088,train
19733,train
19948,train
17754,train
8059,train
16554,train
567,train
15174,train
16570,train
18931,train
4100,train
13618,train
1596,train
13859,train
11985,train
11325,train
4156,train
12237,train
18785,train
3761,train
15902,train
7388,train
15971,train
14286,train
10422,train
8976,train
12025,train
9140,train
11911,train
17332,train
11046,train
11517,train
2656,train
12566,train
2669,train
15317,train
16033,train
17134,train
4273,train
20374,train
5887,train
18417,train
10118,train
8285,train
5404,train
8799,train
18854,train
10614,train
5282,train
6558,train
8155,train
6085,train
8528,train
11934,train
2023,train
889,train
4300,train
6525,train
19881,train
5251,train
11209,train
3561,train
10842,train
3386,train
5872,train
5612,train
4579,train
912,train
12996,train
9756,train
6882,train
1229,train
8989,train
221,train
4143,train
7596,train
7131,train
1701,train
4635,train
1720,train
10024,train
17948,train
10596,train
5659,train
19572,train
2034,train
9337,train
10809,train
12082,train
3609,train
12135,train
12914,train
14545,train
10995,train
19909,train
9986,train
13860,train
12009,train
17835,train
20366,train
1976,train
18208,train
8958,train
8067,train
16048,train
4198,train
1230,train
7136,train
9399,train
11563,train
8793,train
5518,train
16272,train
7780,train
6670,train
15493,train
9678,train
11640,train
2793,train
14550,train
19685,train
19359,train
11347,train
14326,train
2830,train
6372,train
9796,train
10434,train
20233,train
18789,train
19138,train
3309,train
5257,train
16518,train
4600,train
142,train
17145,train
185,train
6257,train
3235,train
3359,train
813,train
2583,train
6004,train
12892,train
13092,train
7397,train
9965,train
16666,train
17698,train
17184,train
13966,train
1549,train
972,train
11042,train
13448,train
2773,train
2047,train
15829,train
16769,train
19671,train
16507,train
375,train
3697,train
10211,train
2703,train
4069,train
6698,train
8912,train
4336,train
1076,train
17656,train
20109,train
15637,train
1401,train
18732,train
658,train
8853,train
14431,train
2721,train
2289,train
6408,train
19588,train
5444,train
3486,train
5467,train
8867,train
19739,train
1781,train
3510,train
1347,train
8296,train
17697,train
11915,train
10846,train
16276,train
10065,train
2458,train
7852,train
3592,train
296,train
20024,train
5991,train
14766,train
7664,train
7545,train
7406,train
14278,train
5142,train
14385,train
18979,train
20444,train
2045,train
16524,train
13005,train
15341,train
14055,train
4520,train
5983,train
9232,train
10534,train
19173,train
15136,train
20056,train
10960,train
12233,train
12731,train
9334,train
9117,train
13104,train
10088,train
3267,train
11180,train
19365,train
12747,train
17606,train
9771,train
12385,train
10769,train
2836,train
4161,train
9634,train
20373,train
9857,train
18626,train
4572,train
8031,train
19802,train
13096,train
14441,train
13257,train
6225,train
7401,train
674,train
17828,train
8159,train
10094,train
14721,train
13414,train
16362,train
17080,train
314,train
17580,train
19827,train
9773,train
70,train
5135,train
4890,train
18631,train
8078,train
6137,train
6389,train
5729,train
19624,train
11842,train
17367,train
6459,train
16175,train
923,train
3921,train
5176,train
10740,train
4723,train
11785,train
9187,train
9326,train
7159,train
16397,train
2613,train
16927,train
19229,train
18481,train
3914,train
1615,train
554,train
237,train
14346,train
4811,train
14172,train
4535,train
9324,train
15113,train
12365,train
4866,train
19501,train
3395,train
11612,train
14873,train
610,train
12348,train
16297,train
13926,train
11950,train
13837,train
16947,train
1504,train
6456,train
9425,train
4513,train
795,train
8417,train
16155,train
3379,train
13192,train
522,train
12170,train
17219,train
11836,train
3519,train
12402,train
3925,train
10966,train
4060,train
3184,train
6826,train
2128,train
12616,train
15514,train
20299,train
9644,train
1847,train
11724,train
2428,train
4871,train
14390,train
17780,train
6042,train
1364,train
18582,train
5979,train
3658,train
20480,train
4079,train
10912,train
18714,train
19497,train
19433,train
4671,train
20358,train
18214,train
1944,train
11195,train
13925,train
14414,train
7811,train
2502,train
1470,train
7563,train
18212,train
6220,train
17263,train
16451,train
20165,train
7235,train
9858,train
18961,train
10077,train
14113,train
5568,train
12516,train
15862,train
10334,train
17811,train
12488,train
12467,train
8474,train
8231,train
19285,train
8960,train
1048,train
14673,train
12277,train
8047,train
4345,train
14093,train
8321,train
8152,train
15026,train
20051,train
14560,train
13797,train
8573,train
13223,train
10343,train
7363,train
2329,train
9822,train
15395,train
12866,train
13177,train
17436,train
16609,train
2694,train
19641,train
6896,train
19163,train
3564,train
12139,train
19499,train
9557,train
6061,train
3846,train
6018,train
6267,train
7137,train
7970,train
18606,train
18593,train
2785,train
16858,train
2753,train
12286,train
18472,train
3179,train
2244,train
12781,train
10446,train
9190,train
19899,train
9638,train
10707,train
9687,train
6710,train
3492,train
16127,train
4592,train
18916,train
6834,train
206,train
13633,train
20424,train
4176,train
1759,train
8083,train
19158,train
9052,train
1684,train
16145,train
1479,train
1120,train
7492,train
10064,train
19456,train
15985,train
11580,train
4426,train
5647,train
5168,train
4619,train
15239,train
11381,train
17775,train
2991,train
2614,train
16774,train
5927,train
12315,train
13083,train
16660,train
2627,train
12272,train
7133,train
2492,train
4088,train
449,train
1690,train
9845,train
20067,train
16267,train
3945,train
17557,train
6145,train
19388,train
12396,train
1818,train
4063,train
7720,train
9276,train
10533,train
19882,train
8683,train
2485,train
9766,train
11397,train
417,train
4171,train
18624,train
14232,train
17010,train
4421,train
12140,train
15562,train
18483,train
16834,train
11800,train
825,train
1261,train
9629,train
16347,train
3614,train
5022,train
14849,train
2519,train
7169,train
17038,train
16015,train
14541,train
7670,train
10774,train
18406,train
9997,train
3296,train
1635,train
16596,train
6324,train
2160,train
14551,train
8010,train
4507,train
13033,train
3250,train
10500,train
13997,train
13116,train
5408,train
2465,train
5043,train
15842,train
17427,train
8021,train
16384,train
10923,train
14734,train
7277,train
17874,train
11900,train
10061,train
6261,train
3317,train
4205,train
5377,train
6660,train
20376,train
7192,train
16398,train
5756,train
20217,train
20230,train
5312,train
9978,train
13883,train
3511,train
672,train
11147,train
5521,train
4227,train
16336,train
12963,train
15627,train
15666,train
7781,train
14214,train
10127,train
8095,train
10643,train
4790,train
11926,train
13001,train
651,train
2697,train
9216,train
11450,train
7875,train
16918,train
1554,train
2681,train
15306,train
12249,train
11027,train
5634,train
12345,train
2247,train
10834,train
14667,train
14249,train
2002,train
9595,train
17764,train
3647,train
8736,train
15582,train
13691,train
6035,train
7531,train
9873,train
19439,train
2121,train
11528,train
19436,train
7296,train
7073,train
16464,train
20494,train
19271,train
9577,train
16667,train
11036,train
5944,train
15459,train
18032,train
17637,train
2441,train
7418,train
14909,train
3924,train
19632,train
9673,train
12498,train
2887,train
15551,train
2091,train
6674,train
7060,train
12066,train
6444,train
9718,train
15922,train
10056,train
8692,train
14229,train
5904,train
13050,train
8472,train
2555,train
17756,train
17958,train
5442,train
13369,train
6297,train
6885,train
10137,train
12127,train
16268,train
8019,train
19113,train
16156,train
6410,train
20243,train
15449,train
2899,train
20521,train
11448,train
11322,train
1363,train
2732,train
15250,train
7650,train
8942,train
8428,train
16765,train
16885,train
12007,train
15923,train
12796,train
7396,train
5506,train
13853,train
2490,train
8506,train
11385,train
11058,train
2292,train
874,train
7308,train
16541,train
8148,train
18861,train
18912,train
2491,train
17845,train
12791,train
9169,train
9903,train
3299,train
14039,train
10716,train
13021,train
16010,train
7052,train
2505,train
18770,train
18144,train
3651,train
12284,train
13111,train
5807,train
4463,train
1806,train
11134,train
5402,train
12634,train
4241,train
15005,train
19474,train
11008,train
7525,train
438,train
19725,train
18429,train
14997,train
11982,train
11240,train
16169,train
2938,train
12710,train
14452,train
9591,train
9138,train
11834,train
19691,train
16565,train
5553,train
434,train
11854,train
5906,train
162,train
7205,train
14814,train
13317,train
18178,train
377,train
8570,train
6228,train
9412,train
18699,train
18747,train
18884,train
14784,train
8694,train
14992,train
12584,train
9368,train
10425,train
12975,train
6124,train
16207,train
8626,train
13835,train
9092,train
5395,train
3827,train
6735,train
20125,train
18641,train
10358,train
15051,train
20251,train
11939,train
6285,train
10915,train
6299,train
13631,train
3329,train
17,train
13389,train
13044,train
1998,train
13923,train
15709,train
11490,train
3556,train
16444,train
14087,train
9027,train
4945,train
5081,train
17777,train
15932,train
13400,train
12095,train
2223,train
15854,train
16405,train
7004,train
17512,train
12541,train
20159,train
14398,train
2107,train
6100,train
4050,train
17640,train
779,train
12094,train
15053,train
12408,train
1443,train
14416,train
18158,train
6880,train
17279,train
15343,train
13383,train
6873,train
8600,train
15650,train
9878,train
8266,train
16443,train
265,train
7583,train
16067,train
19850,train
3333,train
13128,train
5005,train
8256,train
6121,train
13370,train
13359,train
14769,train
6252,train
19569,train
20223,train
18506,train
1213,train
5068,train
13811,train
13530,train
1675,train
10868,train
783,train
12085,train
6994,train
2123,train
20015,train
18669,train
10261,train
9155,train
14532,train
16486,train
20025,train
17615,train
623,train
17155,train
17195,train
10444,train
9141,train
8477,train
12232,train
6857,train
18826,train
1725,train
18123,train
2147,train
13327,train
11998,train
10379,train
7668,train
19224,train
10232,train
6879,train
3084,train
18600,train
3672,train
15813,train
6539,train
19937,train
17499,train
137,train
8008,train
16577,train
18640,train
6779,train
16598,train
509,train
15541,train
18648,train
2000,train
4472,train
5238,train
8624,train
7470,train
364,train
15066,train
16822,train
6981,train
11253,train
6691,train
18294,train
11851,train
17387,train
10779,train
18749,train
9062,train
11647,train
15414,train
5437,train
17852,train
7273,train
13611,train
19531,train
855,train
2379,train
16741,train
16247,train
9054,train
3451,train
20329,train
7021,train
12483,train
7646,train
10228,train
4906,train
11286,train
10020,train
20437,train
2772,train
4505,train
9879,train
11075,train
15060,train
11941,train
11636,train
15388,train
16587,train
2065,train
11281,train
5127,train
513,train
10066,train
18756,train
7865,train
9036,train
6084,train
2445,train
18365,train
8250,train
11108,train
228,train
7193,train
8575,train
16126,train
19186,train
5075,train
8185,train
3870,train
12759,train
4691,train
20506,train
4450,train
16603,train
7623,train
5795,train
2179,train
5611,train
14864,train
17774,train
14259,train
1692,train
10110,train
11015,train
14199,train
3417,train
4733,train
11592,train
4301,train
16922,train
5569,train
11082,train
9967,train
13991,train
673,train
2970,train
19393,train
7894,train
16859,train
14751,train
11038,train
4908,train
10811,train
18315,train
9552,train
19522,train
6026,train
9727,train
8375,train
13620,train
12177,train
15858,train
5450,train
828,train
4283,train
14476,train
12531,train
14876,train
12333,train
16469,train
1708,train
9319,train
5204,train
1109,train
2740,train
16601,train
1244,train
4437,train
2922,train
1177,train
16797,train
4414,train
17683,train
12798,train
4817,train
1591,train
5031,train
12573,train
16881,train
7680,train
12107,train
18991,train
3987,train
18899,train
2980,train
14261,train
9161,train
17628,train
9365,train
4008,train
5797,train
866,train
16055,train
3970,train
10734,train
3571,train
7740,train
15665,train
19400,train
16104,train
2231,train
3963,train
14522,train
18984,train
12183,train
20312,train
16377,train
8327,train
7127,train
19779,train
8029,train
11453,train
18047,train
12645,train
9683,train
625,train
12184,train
18776,train
18858,train
14645,train
17462,train
12624,train
19076,train
19977,train
11224,train
16871,train
19615,train
15422,train
11163,train
10139,train
7716,train
14839,train
9478,train
103,train
5980,train
12228,train
7712,train
2148,train
7567,train
7991,train
19780,train
14182,train
19494,train
338,train
10287,train
16566,train
8832,train
4683,train
13779,train
1641,train
8177,train
441,train
14426,train
6108,train
20475,train
14464,train
3470,train
10432,train
6602,train
7074,train
7353,train
4255,train
4523,train
6811,train
16146,train
19852,train
20070,train
4237,train
8502,train
2880,train
14714,train
19500,train
11329,train
2786,train
6008,train
20184,train
16753,train
267,train
18566,train
16676,train
15664,train
1555,train
6291,train
10239,train
18272,train
6925,train
6226,train
19036,train
17857,train
10914,train
2935,train
9039,train
18720,train
20187,train
8846,train
6503,train
9030,train
2628,train
17178,train
9798,train
10114,train
13699,train
18619,train
6954,train
8684,train
17035,train
6614,train
19093,train
18218,train
17154,train
20365,train
18948,train
19810,train
5193,train
10451,train
11782,train
5386,train
20551,train
4045,train
8134,train
12826,train
7741,train
17183,train
1732,train
13983,train
1491,train
3769,train
9456,train
16273,train
9146,train
11689,train
15721,train
8884,train
14211,train
84,train
15418,train
12057,train
647,train
1141,train
2908,train
880,train
9819,train
17595,train
19408,train
9843,train
523,train
17363,train
14548,train
2374,train
14567,train
1543,train
